contract_number,Date Signed,Vendor Name,Award Amount
C-243246,03/11/2017,Construcciones PR,"$2,025,611"
C-091381,"Dec 12, 2011",Global Supply,"$772,767"
C-752702,11/28/2019,Island Builders,"$3,883,724"
C-307607,02/13/2017,Universal Contractors,"$9,062,433"
C-648383,08/31/2011,Tech Solutions,"$3,566,221"
C-692135,2010-03-31,Global Supply,"$1,636,621"
C-814631,05/11/2018,Island Builders,"$2,361,453"
C-853164,08/06/2018,Universal Contractors,"$9,762,891"
C-961827,"Jun 12, 2017",Universal Contractors,"$659,347"
C-559055,02/12/2015,Tech Solutions,"$2,656,558"
C-831800,2011-08-18,Servicios Unidos,"$9,873,682"
C-004316,"Nov 21, 2010",Marina Holdings,"$7,930,186"
C-979200,"May 04, 2013",Acme Corp,"$4,997,555"
C-507273,2014-05-20,Bajos LLC,"$3,605,138"
C-473030,2016-02-04,Marina Holdings,"$7,588,285"
C-609295,"Jul 09, 2017",Tech Solutions,"$823,717"
C-546092,04/20/2017,Global Supply,"$1,658,413"
C-862866,2018-06-16,Marina Holdings,"$1,276,788"
C-146724,"Jul 31, 2016",Bajos LLC,"$6,944,377"
C-633753,"Oct 24, 2014",Universal Contractors,"$6,305,474"
C-149476,03/04/2016,Marina Holdings,"$9,730,188"
C-357685,03/04/2016,Global Supply,"$7,143,822"
C-460869,"Dec 31, 2011",Bajos LLC,"$2,754,836"
C-388975,"Mar 01, 2017",Construcciones PR,"$745,583"
C-615026,11/12/2015,Servicios Unidos,"$9,522,087"
C-363922,"Mar 31, 2012",Acme Corp,"$244,288"
C-721357,2012-10-30,Marina Holdings,"$6,430,543"
C-409256,2012-09-25,Island Builders,"$9,750,066"
C-198005,2017-11-01,Global Supply,"$556,970"
C-169899,07/17/2018,Island Builders,"$7,591,469"
C-655179,2012-06-20,Acme Corp,"$6,435,993"
C-704354,11/15/2018,Servicios Unidos,"$3,660,664"
C-943802,11/09/2013,Universal Contractors,"$9,389,920"
C-324917,2017-08-16,Universal Contractors,"$625,603"
C-245390,2013-09-12,Tech Solutions,"$1,505,658"
C-842307,02/17/2018,Marina Holdings,"$5,280,681"
C-132971,2010-03-07,Servicios Unidos,"$2,765,206"
C-849152,"Apr 09, 2016",Servicios Unidos,"$2,150,255"
C-677334,"Apr 12, 2012",Island Builders,"$3,671,062"
C-117072,04/24/2018,Acme Corp,"$3,101,397"
C-182938,2016-06-02,Acme Corp,"$8,181,953"
C-360234,"Jul 16, 2012",Acme Corp,"$9,630,492"
C-733288,2017-10-26,Universal Contractors,"$6,214,874"
C-656013,"May 24, 2010",Tech Solutions,"$1,090,029"
C-110139,02/24/2013,Marina Holdings,"$3,242,029"
C-879776,"Jan 06, 2016",Tech Solutions,"$2,422,519"
C-386556,11/22/2015,Tech Solutions,"$5,621,041"
C-249054,05/02/2010,Servicios Unidos,"$8,036,557"
C-850308,12/18/2014,Universal Contractors,"$273,674"
C-458530,"Jul 11, 2017",Acme Corp,"$3,682,318"
C-738081,2019-05-02,Servicios Unidos,"$2,901,628"
C-908648,09/15/2016,Island Builders,"$7,763,130"
C-217899,07/02/2017,Tech Solutions,"$4,628,652"
C-119706,2012-04-11,Bajos LLC,"$2,925,574"
C-965075,03/20/2017,Servicios Unidos,"$9,647,014"
C-510994,05/15/2014,Servicios Unidos,"$7,562,784"
C-159490,2010-05-15,Construcciones PR,"$9,020,898"
C-279224,"Feb 27, 2010",Bajos LLC,"$5,307,296"
C-890836,"Aug 24, 2011",Island Builders,"$8,228,500"
C-361083,08/06/2019,Servicios Unidos,"$6,426,246"
C-462563,"Dec 12, 2015",Acme Corp,"$6,249,312"
C-939325,"Aug 18, 2013",Servicios Unidos,"$2,520,929"
C-988277,"Jan 07, 2019",Bajos LLC,"$1,765,781"
C-783353,05/18/2013,Global Supply,"$3,046,156"
C-649115,08/30/2012,Servicios Unidos,"$2,508,275"
C-269228,"Oct 07, 2010",Global Supply,"$5,896,103"
C-276535,2014-10-03,Global Supply,"$3,302,974"
C-444474,2019-10-05,Tech Solutions,"$7,933,584"
C-125393,12/24/2011,Bajos LLC,"$5,654,775"
C-369889,2013-09-13,Bajos LLC,"$5,614,465"
C-773294,"Oct 29, 2010",Bajos LLC,"$5,239,549"
C-458185,2010-02-15,Universal Contractors,"$6,400,257"
C-346177,"Sep 06, 2015",Construcciones PR,"$7,844,099"
C-996370,05/23/2013,Tech Solutions,"$396,023"
C-393222,"Apr 28, 2013",Tech Solutions,"$2,968,157"
C-394280,01/15/2011,Tech Solutions,"$9,807,824"
C-125175,2018-05-23,Acme Corp,"$158,652"
C-684956,09/17/2013,Island Builders,"$5,071,109"
C-052637,09/23/2012,Island Builders,"$937,380"
C-754058,12/12/2010,Acme Corp,"$50,265"
C-606117,"Jul 17, 2015",Tech Solutions,"$3,536,238"
C-779033,12/07/2014,Servicios Unidos,"$8,685,971"
C-646209,"Dec 07, 2011",Construcciones PR,"$5,859,870"
C-524453,2015-09-04,Marina Holdings,"$3,526,427"
C-957609,2011-08-15,Global Supply,"$5,023,617"
C-292195,04/19/2014,Universal Contractors,"$6,169,810"
C-728058,2010-12-02,Marina Holdings,"$6,439,736"
C-478583,2017-10-07,Acme Corp,"$6,067,109"
C-728059,"Jun 19, 2019",Construcciones PR,"$434,068"
C-336758,2016-08-25,Universal Contractors,"$1,030,808"
C-759224,12/08/2013,Global Supply,"$8,921,589"
C-266761,11/05/2014,Servicios Unidos,"$5,552,231"
C-595938,2019-04-28,Acme Corp,"$5,876,386"
C-698900,"Aug 29, 2013",Global Supply,"$1,659,184"
C-016629,"Sep 18, 2013",Universal Contractors,"$433,040"
C-491154,10/12/2018,Acme Corp,"$9,528,620"
C-917598,2010-10-20,Bajos LLC,"$1,582,385"
C-914638,06/18/2015,Tech Solutions,"$6,900,825"
C-448706,11/04/2016,Universal Contractors,"$1,592,629"
C-498919,2011-06-28,Bajos LLC,"$9,612,961"
C-467554,"Aug 25, 2011",Servicios Unidos,"$2,058,262"
C-169200,10/06/2010,Marina Holdings,"$1,699,483"
C-921178,2013-03-30,Universal Contractors,"$7,988,069"
C-010525,2017-04-01,Construcciones PR,"$1,390,537"
C-225604,03/11/2011,Construcciones PR,"$2,590,228"
C-741287,02/27/2017,Marina Holdings,"$9,179,007"
C-573769,12/27/2013,Tech Solutions,"$2,672,306"
C-389721,07/11/2012,Island Builders,"$8,662,861"
C-271157,2010-08-15,Bajos LLC,"$4,350,130"
C-559247,"Mar 14, 2012",Tech Solutions,"$9,581,443"
C-249037,"Apr 10, 2012",Construcciones PR,"$3,782,739"
C-710133,"Jun 25, 2011",Global Supply,"$4,715,579"
C-530385,2011-10-23,Global Supply,"$584,658"
C-567336,06/07/2012,Bajos LLC,"$2,842,411"
C-339742,"Apr 27, 2014",Bajos LLC,"$2,399,422"
C-305597,03/15/2012,Universal Contractors,"$6,277,453"
C-461344,11/15/2012,Marina Holdings,"$3,910,165"
C-100047,04/07/2019,Acme Corp,"$1,633,963"
C-575643,"Apr 19, 2018",Bajos LLC,"$2,832,256"
C-382850,08/11/2014,Island Builders,"$1,273,763"
C-572142,2016-04-21,Marina Holdings,"$8,569,158"
C-058984,"Aug 13, 2010",Tech Solutions,"$1,130,895"
C-719194,09/01/2014,Acme Corp,"$3,408,454"
C-905221,2013-07-19,Island Builders,"$9,583,024"
C-051443,"Dec 05, 2017",Universal Contractors,"$3,446,742"
C-600095,"Nov 12, 2011",Construcciones PR,"$2,132,402"
C-916294,01/09/2016,Construcciones PR,"$7,332,134"
C-386306,2012-11-24,Bajos LLC,"$3,039,160"
C-233022,03/10/2014,Marina Holdings,"$451,356"
C-192390,"Nov 16, 2013",Universal Contractors,"$2,408,717"
C-399765,"May 19, 2011",Servicios Unidos,"$4,792,202"
C-127731,"May 30, 2011",Universal Contractors,"$996,131"
C-338251,"Jun 27, 2012",Servicios Unidos,"$9,871,679"
C-760283,"Sep 17, 2010",Acme Corp,"$6,061,095"
C-917266,"Nov 10, 2019",Acme Corp,"$5,342,124"
C-754602,2019-11-23,Global Supply,"$1,484,341"
C-380171,2019-11-27,Universal Contractors,"$255,722"
C-486260,2014-10-09,Servicios Unidos,"$8,010,529"
C-130549,01/23/2014,Acme Corp,"$8,871,113"
C-407372,"Apr 07, 2019",Bajos LLC,"$2,614,823"
C-897286,"Mar 30, 2012",Acme Corp,"$107,680"
C-349523,2011-10-14,Bajos LLC,"$6,255,209"
C-759657,2014-03-24,Marina Holdings,"$1,505,131"
C-447273,"Jun 16, 2014",Construcciones PR,"$1,892,857"
C-166643,10/25/2018,Bajos LLC,"$2,387,018"
C-206750,"Sep 19, 2013",Tech Solutions,"$5,484,761"
C-887810,"May 06, 2013",Global Supply,"$9,976,626"
C-895143,05/29/2019,Marina Holdings,"$9,531,743"
C-910974,2013-04-09,Universal Contractors,"$5,669,279"
C-472260,2017-08-18,Global Supply,"$2,717,536"
C-236414,"Mar 10, 2010",Global Supply,"$6,086,393"
C-901412,11/16/2019,Marina Holdings,"$8,513,546"
C-044775,2019-01-08,Universal Contractors,"$9,107,973"
C-406962,"Jun 10, 2019",Global Supply,"$3,663,742"
C-553174,"Jun 16, 2012",Servicios Unidos,"$6,048,513"
C-579883,2010-08-10,Universal Contractors,"$9,805,479"
C-852289,2014-01-18,Global Supply,"$395,087"
C-620221,09/08/2013,Global Supply,"$1,242,351"
C-999949,03/10/2012,Construcciones PR,"$1,617,264"
C-370351,08/14/2010,Construcciones PR,"$8,122,011"
C-511196,"Apr 02, 2014",Acme Corp,"$7,129,599"
C-305216,"Oct 20, 2011",Marina Holdings,"$6,767,172"
C-825741,"May 27, 2012",Universal Contractors,"$1,258,461"
C-150598,"Sep 01, 2015",Island Builders,"$2,332,642"
C-144241,11/02/2015,Tech Solutions,"$8,260,390"
C-633408,2011-08-25,Global Supply,"$4,529,806"
C-686488,"May 31, 2016",Acme Corp,"$4,264,264"
C-685733,"Jun 25, 2015",Acme Corp,"$9,435,145"
C-074210,2012-05-01,Universal Contractors,"$8,227,158"
C-558295,06/15/2018,Marina Holdings,"$6,451,942"
C-432437,01/09/2015,Bajos LLC,"$1,652,392"
C-956083,"Jul 31, 2010",Global Supply,"$1,846,899"
C-754983,"Dec 17, 2015",Marina Holdings,"$7,169,197"
C-789938,05/26/2011,Construcciones PR,"$5,059,083"
C-987182,2018-02-15,Construcciones PR,"$8,074,111"
C-016559,"Dec 01, 2018",Tech Solutions,"$93,936"
C-122319,"Jul 09, 2013",Marina Holdings,"$1,706,538"
C-835952,"Jul 14, 2011",Global Supply,"$7,827,714"
C-481647,"Feb 01, 2012",Construcciones PR,"$6,563,389"
C-982776,11/08/2011,Island Builders,"$2,496,127"
C-496554,2011-03-24,Universal Contractors,"$3,986,703"
C-899363,2011-08-29,Bajos LLC,"$3,856,468"
C-599349,01/11/2011,Bajos LLC,"$4,221,259"
C-211716,2010-10-10,Acme Corp,"$9,013,069"
C-635825,04/04/2018,Construcciones PR,"$4,235,416"
C-441925,06/08/2017,Bajos LLC,"$6,719,743"
C-793743,"Jul 02, 2010",Servicios Unidos,"$1,837,416"
C-967691,"May 12, 2012",Global Supply,"$7,965,510"
C-698637,2015-02-07,Universal Contractors,"$6,643,074"
C-651642,2019-07-23,Universal Contractors,"$7,581,750"
C-064740,01/17/2017,Tech Solutions,"$7,298,261"
C-611812,2013-09-16,Servicios Unidos,"$3,919,510"
C-500872,2013-02-09,Universal Contractors,"$1,344,490"
C-591936,"Jul 24, 2016",Global Supply,"$5,937,869"
C-396760,"Oct 22, 2012",Marina Holdings,"$872,826"
C-731904,"Nov 01, 2013",Servicios Unidos,"$2,953,671"
C-194756,2015-07-31,Bajos LLC,"$3,204,592"
C-606157,09/02/2011,Construcciones PR,"$5,688,692"
C-042381,07/30/2011,Universal Contractors,"$4,844,229"
C-508837,2014-08-30,Construcciones PR,"$6,364,763"
C-868754,"Jul 01, 2017",Island Builders,"$543,157"
C-941092,"Dec 23, 2013",Acme Corp,"$5,233,996"
C-160416,12/28/2017,Universal Contractors,"$2,533,235"
C-895780,"Jul 30, 2016",Island Builders,"$4,281,390"
C-640134,2011-05-31,Servicios Unidos,"$3,365,470"
C-573685,2014-07-23,Marina Holdings,"$1,770,982"
C-913757,2012-11-09,Tech Solutions,"$444,047"
C-149839,04/17/2017,Construcciones PR,"$5,676,608"
C-290265,04/29/2018,Bajos LLC,"$7,231,289"
C-123387,2012-11-13,Bajos LLC,"$4,937,068"
C-072701,07/09/2018,Servicios Unidos,"$6,118,126"
C-019509,"Jun 17, 2015",Tech Solutions,"$7,437,044"
C-866098,"Nov 04, 2014",Tech Solutions,"$846,690"
C-201718,2017-08-02,Marina Holdings,"$8,230,334"
C-017449,01/22/2017,Bajos LLC,"$3,173,071"
C-191889,"Dec 21, 2015",Island Builders,"$8,290,489"
C-520578,"Apr 16, 2010",Servicios Unidos,"$2,035,683"
C-005283,2016-04-16,Servicios Unidos,"$7,860,980"
C-261438,09/22/2013,Construcciones PR,"$6,791,722"
C-868928,06/28/2019,Tech Solutions,"$7,248,854"
C-559780,02/22/2012,Universal Contractors,"$3,808,519"
C-067351,02/22/2011,Construcciones PR,"$5,080,984"
C-510385,"Feb 05, 2015",Tech Solutions,"$3,466,157"
C-703972,2010-08-19,Servicios Unidos,"$9,743,521"
C-239235,"Nov 10, 2019",Universal Contractors,"$1,496,235"
C-310638,"Jan 14, 2018",Bajos LLC,"$8,200,038"
C-036485,"Sep 07, 2010",Servicios Unidos,"$2,307,041"
C-165423,09/15/2015,Island Builders,"$6,394,919"
C-864006,06/26/2016,Island Builders,"$2,501,196"
C-189183,2013-04-18,Acme Corp,"$5,097,900"
C-880948,02/16/2015,Bajos LLC,"$7,453,325"
C-948409,2011-04-04,Universal Contractors,"$6,189,454"
C-354675,03/07/2017,Marina Holdings,"$5,315,674"
C-052991,2017-07-30,Acme Corp,"$8,747,948"
C-144745,"Feb 01, 2014",Island Builders,"$5,182,956"
C-449970,11/03/2017,Construcciones PR,"$3,679,218"
C-066226,"Nov 08, 2017",Global Supply,"$3,146,698"
C-359398,"Sep 05, 2019",Tech Solutions,"$312,321"
C-560891,08/05/2013,Global Supply,"$3,378,647"
C-010471,06/07/2016,Universal Contractors,"$9,289,904"
C-412797,2013-06-18,Island Builders,"$1,616,467"
C-598727,2016-02-29,Acme Corp,"$6,274,933"
C-515938,"Dec 22, 2018",Island Builders,"$1,063,839"
C-844412,02/13/2018,Construcciones PR,"$6,669,849"
C-888276,2012-02-23,Global Supply,"$6,442,599"
C-834519,2012-06-22,Acme Corp,"$1,810,167"
C-393997,"Jun 04, 2015",Bajos LLC,"$3,116,562"
C-850795,03/24/2011,Island Builders,"$1,974,689"
C-812731,08/13/2015,Acme Corp,"$3,750,396"
C-630415,"Jul 16, 2017",Global Supply,"$3,612,015"
C-226824,"Aug 06, 2015",Universal Contractors,"$9,316,583"
C-448201,2013-01-30,Acme Corp,"$4,203,446"
C-646813,09/27/2018,Tech Solutions,"$8,137,298"
C-776101,08/10/2013,Global Supply,"$2,168,773"
C-376455,"Feb 17, 2018",Tech Solutions,"$2,792,333"
C-407781,"Mar 25, 2012",Acme Corp,"$7,898,473"
C-517921,02/23/2018,Bajos LLC,"$1,045,084"
C-612952,06/10/2014,Bajos LLC,"$74,649"
C-125314,2019-05-23,Universal Contractors,"$238,054"
C-098581,04/06/2019,Construcciones PR,"$8,180,113"
C-021483,"Apr 02, 2017",Universal Contractors,"$6,506,348"
C-357366,2011-12-07,Global Supply,"$1,248,750"
C-503196,05/21/2018,Marina Holdings,"$4,726,869"
C-675447,06/17/2014,Island Builders,"$1,657,555"
C-871946,2011-11-24,Island Builders,"$2,546,955"
C-237645,2015-09-13,Universal Contractors,"$519,445"
C-251258,"Jun 22, 2013",Marina Holdings,"$4,144,966"
C-066620,02/19/2014,Marina Holdings,"$4,256,673"
C-134113,"Apr 22, 2013",Acme Corp,"$8,182,917"
C-175209,10/22/2013,Global Supply,"$6,081,478"
C-097902,02/05/2018,Marina Holdings,"$8,704,459"
C-429794,"Nov 13, 2019",Acme Corp,"$3,552,274"
C-672331,"Dec 04, 2010",Servicios Unidos,"$7,001,416"
C-760044,"Dec 09, 2019",Construcciones PR,"$4,488,254"
C-297659,"Sep 29, 2012",Island Builders,"$292,636"
C-033568,2017-05-30,Acme Corp,"$7,525,461"
C-928045,06/22/2015,Global Supply,"$1,295,292"
C-784256,06/23/2010,Servicios Unidos,"$5,528,926"
C-016150,"Oct 14, 2019",Bajos LLC,"$9,832,068"
C-965105,"Sep 22, 2012",Marina Holdings,"$9,989,115"
C-446734,2018-12-11,Tech Solutions,"$4,563,432"
C-131862,12/12/2014,Construcciones PR,"$7,101,469"
C-329039,"Jan 07, 2018",Marina Holdings,"$3,363,821"
C-986407,"Feb 28, 2014",Global Supply,"$6,774,132"
C-732736,2017-09-25,Bajos LLC,"$7,684,545"
C-639743,2017-01-27,Marina Holdings,"$3,533,742"
C-012612,"Jul 12, 2011",Tech Solutions,"$7,769,484"
C-535228,2017-06-09,Universal Contractors,"$4,500,960"
C-588856,08/20/2014,Acme Corp,"$5,897,353"
C-377178,2012-04-28,Acme Corp,"$5,044,249"
C-270097,"Jan 21, 2010",Bajos LLC,"$2,543,092"
C-941887,06/01/2010,Marina Holdings,"$5,980,762"
C-206146,"Aug 31, 2012",Construcciones PR,"$1,238,925"
C-612742,10/29/2014,Global Supply,"$2,017,784"
C-040952,"Aug 24, 2018",Bajos LLC,"$5,764,128"
C-381367,"Nov 17, 2014",Global Supply,"$862,589"
C-071477,"Sep 04, 2019",Tech Solutions,"$4,536,047"
C-624426,"Apr 19, 2018",Universal Contractors,"$5,517,769"
C-632591,03/31/2015,Global Supply,"$2,590,169"
C-811286,2015-06-06,Universal Contractors,"$2,489,409"
C-178281,"Mar 02, 2018",Global Supply,"$9,870,440"
C-032994,02/28/2016,Universal Contractors,"$6,677,180"
C-234889,"Aug 05, 2018",Acme Corp,"$9,414,877"
C-103914,"Jun 17, 2011",Construcciones PR,"$4,501,571"
C-081369,"Jul 06, 2016",Marina Holdings,"$871,664"
C-624793,03/29/2017,Marina Holdings,"$7,259,737"
C-303538,"Nov 06, 2016",Island Builders,"$5,571,475"
C-578582,"Aug 22, 2017",Island Builders,"$1,803,481"
C-253465,2019-04-06,Bajos LLC,"$8,831,539"
C-546911,08/28/2019,Marina Holdings,"$5,112,245"
C-189278,"Dec 17, 2018",Island Builders,"$1,299,775"
C-197159,2018-06-11,Bajos LLC,"$4,792,404"
C-651054,"Oct 28, 2011",Bajos LLC,"$8,420,817"
C-196704,2017-10-05,Global Supply,"$1,348,755"
C-423929,"Aug 13, 2010",Construcciones PR,"$5,791,473"
C-489563,06/28/2016,Global Supply,"$7,566,440"
C-931756,2015-10-25,Acme Corp,"$5,878,817"
C-793406,2017-03-25,Bajos LLC,"$7,485,468"
C-658546,04/17/2019,Global Supply,"$5,375,700"
C-457874,"Jan 27, 2015",Bajos LLC,"$711,068"
C-996023,01/24/2017,Universal Contractors,"$3,691,786"
C-800065,"Nov 15, 2011",Island Builders,"$9,529,848"
C-570671,03/12/2014,Construcciones PR,"$7,723,938"
C-597821,"Feb 08, 2014",Bajos LLC,"$4,621,278"
C-633171,2019-11-20,Tech Solutions,"$6,697,639"
C-155825,11/21/2010,Tech Solutions,"$5,142,579"
C-511807,"Nov 15, 2010",Island Builders,"$5,094,019"
C-232309,"Jan 07, 2010",Bajos LLC,"$7,126,990"
C-887792,"Mar 27, 2011",Universal Contractors,"$6,757,946"
C-002020,"Mar 07, 2016",Tech Solutions,"$4,335,941"
C-783599,2013-07-15,Tech Solutions,"$6,553,789"
C-854394,2013-02-09,Acme Corp,"$3,893,400"
C-142739,2016-04-14,Bajos LLC,"$9,605,979"
C-236162,02/24/2016,Tech Solutions,"$2,124,667"
C-500616,2012-04-02,Marina Holdings,"$801,885"
C-853298,06/10/2015,Universal Contractors,"$1,204,409"
C-571697,05/08/2019,Bajos LLC,"$1,863,445"
C-836580,2014-07-13,Acme Corp,"$9,736,530"
C-518205,"Jan 30, 2014",Island Builders,"$6,904,424"
C-631008,"Dec 03, 2015",Island Builders,"$8,298,448"
C-860430,2017-12-29,Global Supply,"$5,422,488"
C-120937,"Dec 01, 2013",Construcciones PR,"$8,190,560"
C-592287,"Sep 21, 2012",Servicios Unidos,"$5,126,546"
C-727915,05/14/2013,Tech Solutions,"$7,019,961"
C-898637,12/02/2017,Acme Corp,"$6,686,632"
C-758176,"Jun 03, 2017",Bajos LLC,"$3,906,868"
C-366248,04/06/2012,Universal Contractors,"$3,704,463"
C-018756,02/17/2012,Bajos LLC,"$3,823,201"
C-085538,2015-04-06,Tech Solutions,"$7,132,371"
C-473861,"Apr 21, 2013",Universal Contractors,"$1,266,146"
C-454165,"Dec 18, 2019",Bajos LLC,"$9,841,085"
C-924172,"Dec 19, 2011",Acme Corp,"$117,484"
C-195873,2013-01-03,Global Supply,"$6,138,446"
C-403682,"Jun 24, 2017",Global Supply,"$470,557"
C-990329,08/19/2018,Tech Solutions,"$6,841,199"
C-299111,12/04/2013,Servicios Unidos,"$1,752,315"
C-626851,"Nov 06, 2015",Global Supply,"$5,226,732"
C-319019,11/10/2011,Global Supply,"$5,924,631"
C-643055,"Mar 28, 2015",Island Builders,"$9,356,602"
C-325666,2015-04-13,Universal Contractors,"$7,884,523"
C-629935,2017-11-14,Bajos LLC,"$655,643"
C-912602,"Mar 17, 2012",Universal Contractors,"$2,464,764"
C-732425,"Dec 09, 2016",Marina Holdings,"$276,573"
C-794313,"Nov 28, 2012",Tech Solutions,"$1,355,079"
C-040481,03/14/2014,Universal Contractors,"$4,371,727"
C-500940,"Jul 12, 2018",Global Supply,"$2,624,376"
C-471077,"Feb 23, 2019",Global Supply,"$8,711,174"
C-876810,"Oct 05, 2019",Universal Contractors,"$1,650,344"
C-703108,2011-11-10,Island Builders,"$646,121"
C-274745,"Sep 02, 2012",Universal Contractors,"$9,294,233"
C-772544,"Dec 03, 2015",Servicios Unidos,"$1,713,194"
C-398042,01/25/2010,Global Supply,"$2,024,177"
C-215728,11/17/2015,Universal Contractors,"$5,028,166"
C-770296,"Sep 17, 2019",Construcciones PR,"$4,288,429"
C-701668,"Oct 27, 2010",Bajos LLC,"$5,864,782"
C-597313,07/03/2011,Construcciones PR,"$1,948,159"
C-293281,2015-01-14,Marina Holdings,"$17,904"
C-692889,2015-03-05,Construcciones PR,"$12,487"
C-182391,2019-12-27,Marina Holdings,"$768,375"
C-011296,2012-10-29,Bajos LLC,"$3,253,517"
C-913840,"Feb 22, 2019",Universal Contractors,"$9,801,260"
C-975751,2011-10-09,Island Builders,"$1,420,445"
C-440564,"Aug 20, 2015",Tech Solutions,"$4,828,470"
C-308830,07/04/2016,Global Supply,"$865,614"
C-012106,2013-05-02,Tech Solutions,"$3,557,910"
C-915959,02/15/2016,Island Builders,"$6,701,074"
C-853121,08/21/2011,Construcciones PR,"$2,706,340"
C-648022,"Sep 20, 2013",Universal Contractors,"$7,714,044"
C-971981,2012-09-28,Construcciones PR,"$8,489,240"
C-985409,2016-04-18,Bajos LLC,"$7,887,469"
C-200581,2011-09-25,Universal Contractors,"$1,781,084"
C-439366,2011-10-14,Marina Holdings,"$3,078,639"
C-430358,08/29/2016,Servicios Unidos,"$8,593,542"
C-422679,2017-04-18,Universal Contractors,"$605,092"
C-049393,10/08/2018,Construcciones PR,"$4,491,982"
C-690654,"Feb 16, 2010",Construcciones PR,"$850,497"
C-027612,2019-07-27,Construcciones PR,"$2,006,069"
C-063255,06/30/2015,Island Builders,"$652,399"
C-914057,03/14/2017,Island Builders,"$1,232,146"
C-794308,2010-05-20,Tech Solutions,"$8,120,880"
C-695024,2010-12-11,Construcciones PR,"$9,562,834"
C-996135,2013-04-26,Servicios Unidos,"$2,019,600"
C-494212,"Aug 10, 2019",Global Supply,"$238,000"
C-008951,2011-09-09,Marina Holdings,"$8,661,134"
C-381007,08/15/2011,Servicios Unidos,"$6,568,307"
C-610564,2019-05-09,Global Supply,"$7,651,527"
C-861380,"Feb 27, 2013",Universal Contractors,"$1,720,886"
C-869801,"Nov 16, 2019",Universal Contractors,"$9,859,428"
C-418466,2017-08-08,Servicios Unidos,"$439,409"
C-853305,2013-01-04,Tech Solutions,"$7,125,818"
C-907227,02/17/2019,Servicios Unidos,"$1,325,487"
C-609658,"Dec 25, 2013",Tech Solutions,"$7,489,689"
C-891470,"Sep 18, 2011",Bajos LLC,"$4,653,218"
C-673689,"Sep 24, 2013",Servicios Unidos,"$2,346,195"
C-834927,05/15/2017,Tech Solutions,"$9,570,549"
C-024192,2010-09-24,Acme Corp,"$882,414"
C-202395,2016-08-20,Servicios Unidos,"$587,665"
C-274713,"Sep 20, 2012",Island Builders,"$6,609,959"
C-170924,2011-07-24,Global Supply,"$961,437"
C-421628,2014-10-20,Tech Solutions,"$1,156,441"
C-071712,"Aug 16, 2017",Construcciones PR,"$2,078,960"
C-983125,05/10/2018,Servicios Unidos,"$6,334,509"
C-900321,02/05/2018,Marina Holdings,"$1,312,494"
C-888209,2018-01-09,Acme Corp,"$3,078,191"
C-996263,2013-08-30,Global Supply,"$2,875,107"
C-408278,01/24/2014,Island Builders,"$9,811,749"
C-762691,2010-01-04,Acme Corp,"$7,105,705"
C-230615,03/19/2015,Universal Contractors,"$3,247,256"
C-169596,10/04/2013,Marina Holdings,"$7,956,872"
C-043806,"Aug 16, 2015",Acme Corp,"$3,684,382"
C-597029,10/15/2018,Bajos LLC,"$4,976,008"
C-442564,"May 10, 2014",Marina Holdings,"$4,019,032"
C-693197,2019-09-09,Servicios Unidos,"$2,519,314"
C-327290,09/26/2013,Acme Corp,"$4,360,882"
C-991685,04/15/2013,Universal Contractors,"$8,101,508"
C-276897,2014-09-17,Island Builders,"$7,210,038"
C-126212,01/27/2014,Global Supply,"$1,174,008"
C-238874,2018-03-27,Universal Contractors,"$4,527,487"
C-032129,09/08/2019,Construcciones PR,"$6,987,232"
C-505299,"Dec 24, 2019",Servicios Unidos,"$8,866,108"
