contract_number,Date Signed,Vendor Name,Award Amount
C-114639,05/16/2019,Construcciones PR,"$2,528,821"
C-463564,01/08/2010,Construcciones PR,"$8,172,175"
C-697860,01/03/2013,Universal Contractors,"$1,003,465"
C-364786,2010-06-03,Global Supply,"$5,347,938"
C-585338,09/28/2013,Servicios Unidos,"$7,324,522"
C-216441,04/08/2015,Bajos LLC,"$7,441,963"
C-334564,"Oct 26, 2010",Tech Solutions,"$5,718,507"
C-348268,"Feb 26, 2015",Construcciones PR,"$8,604,700"
C-292088,2014-08-30,Island Builders,"$5,711,953"
C-650645,"Aug 17, 2016",Acme Corp,"$6,328,604"
C-935505,2016-05-08,Bajos LLC,"$4,332,777"
C-992713,"Dec 01, 2015",Global Supply,"$5,748,467"
C-216148,2015-03-29,Bajos LLC,"$5,995,023"
C-709112,"Mar 22, 2019",Tech Solutions,"$8,552,137"
C-567356,2012-04-19,Construcciones PR,"$2,506,789"
C-139401,02/14/2011,Marina Holdings,"$1,303,549"
C-020396,07/27/2016,Universal Contractors,"$1,121,138"
C-428655,2013-05-27,Bajos LLC,"$1,533,273"
C-788574,"Mar 23, 2018",Tech Solutions,"$3,447,728"
C-234694,"Jul 16, 2010",Servicios Unidos,"$4,348,391"
C-324548,"Nov 02, 2010",Island Builders,"$443,402"
C-909697,"Aug 25, 2011",Global Supply,"$1,468,546"
C-877929,2012-07-29,Tech Solutions,"$751,263"
C-168400,2014-09-22,Construcciones PR,"$3,882,719"
C-347450,12/08/2016,Tech Solutions,"$4,768,922"
C-577867,2019-07-28,Global Supply,"$3,527,264"
C-872386,2019-01-08,Tech Solutions,"$4,747,412"
C-867261,"Nov 02, 2014",Marina Holdings,"$5,108,149"
C-208599,09/21/2018,Bajos LLC,"$409,456"
C-356021,2013-09-18,Acme Corp,"$5,307,457"
C-931703,08/23/2012,Island Builders,"$7,784,210"
C-247253,01/26/2012,Tech Solutions,"$9,337,371"
C-953793,"Jul 03, 2014",Island Builders,"$7,608,580"
C-172765,"Nov 12, 2019",Marina Holdings,"$2,767,080"
C-598623,12/24/2018,Servicios Unidos,"$2,373,247"
C-480844,08/20/2015,Servicios Unidos,"$1,440,101"
C-568015,"Dec 14, 2012",Universal Contractors,"$8,820,183"
C-336300,07/16/2010,Construcciones PR,"$9,260,803"
C-677059,"Oct 16, 2015",Construcciones PR,"$8,508,296"
C-909230,03/19/2010,Construcciones PR,"$3,011,751"
C-265756,05/24/2014,Servicios Unidos,"$9,093,086"
C-907974,"Mar 07, 2015",Marina Holdings,"$6,882,856"
C-117692,"Jan 26, 2013",Island Builders,"$8,575,762"
C-363275,2013-05-01,Tech Solutions,"$8,158,311"
C-296153,2010-12-22,Universal Contractors,"$8,505,922"
C-179214,06/05/2013,Marina Holdings,"$7,879,139"
C-852347,"Nov 27, 2012",Bajos LLC,"$422,309"
C-676872,2018-02-15,Marina Holdings,"$6,506,092"
C-283421,"Jan 16, 2015",Island Builders,"$4,493,260"
C-283112,2017-08-06,Construcciones PR,"$34,631"
C-006432,2016-01-20,Servicios Unidos,"$1,263,519"
C-841815,10/19/2016,Acme Corp,"$9,141,751"
C-044512,"Oct 17, 2019",Bajos LLC,"$2,957,060"
C-939619,2011-08-29,Universal Contractors,"$4,896,818"
C-067095,2018-06-26,Universal Contractors,"$1,331,830"
C-367452,02/17/2012,Global Supply,"$3,630,893"
C-495158,"Feb 06, 2010",Tech Solutions,"$1,198,910"
C-198757,07/03/2010,Island Builders,"$3,850,599"
C-419672,2013-06-03,Tech Solutions,"$8,880,796"
C-277443,2013-06-23,Universal Contractors,"$2,288,530"
C-631848,"Jan 19, 2013",Tech Solutions,"$9,735,879"
C-739605,2015-10-02,Global Supply,"$7,274,589"
C-772027,"Sep 20, 2016",Bajos LLC,"$590,079"
C-317828,2011-06-28,Construcciones PR,"$3,691,324"
C-756763,2013-07-29,Global Supply,"$440,080"
C-284791,2015-12-12,Marina Holdings,"$2,888,331"
C-605925,2019-08-11,Bajos LLC,"$4,972,591"
C-123438,2016-03-11,Acme Corp,"$2,226,699"
C-349146,07/06/2017,Global Supply,"$9,588,364"
C-783738,12/29/2012,Universal Contractors,"$8,898,080"
C-924811,08/01/2015,Global Supply,"$1,776,632"
C-491339,12/21/2011,Universal Contractors,"$2,894,847"
C-065307,2014-03-05,Bajos LLC,"$9,476,279"
C-051855,"Apr 11, 2018",Marina Holdings,"$3,225,293"
C-519811,05/20/2012,Construcciones PR,"$9,405,160"
C-410953,2018-04-20,Construcciones PR,"$7,761,793"
C-989724,"Feb 23, 2017",Island Builders,"$2,220,641"
C-465047,2017-07-07,Tech Solutions,"$265,058"
C-698490,"Jan 06, 2012",Universal Contractors,"$858,638"
C-490025,11/27/2016,Servicios Unidos,"$6,084,430"
C-983301,"Feb 16, 2015",Bajos LLC,"$7,574,839"
C-423628,"Oct 04, 2016",Acme Corp,"$3,509,607"
C-642474,"Nov 06, 2010",Servicios Unidos,"$6,662,584"
C-236152,2013-09-05,Universal Contractors,"$512,647"
C-074017,"Jun 07, 2016",Servicios Unidos,"$8,256,649"
C-953390,03/11/2014,Bajos LLC,"$828,463"
C-096198,2011-05-11,Universal Contractors,"$8,895,703"
C-605181,2013-07-08,Bajos LLC,"$6,304,449"
C-335915,"Feb 20, 2013",Tech Solutions,"$4,412,718"
C-216037,"Aug 14, 2013",Construcciones PR,"$304,935"
C-999550,12/24/2015,Construcciones PR,"$7,306,007"
C-700939,"Jan 05, 2016",Acme Corp,"$7,239,262"
C-593778,02/15/2016,Marina Holdings,"$3,636,015"
C-306188,2010-10-24,Servicios Unidos,"$5,171,703"
C-353234,11/12/2014,Global Supply,"$6,601,376"
C-385833,2017-09-11,Servicios Unidos,"$2,230,389"
C-534729,09/03/2018,Servicios Unidos,"$5,351,725"
C-697964,"Aug 25, 2018",Universal Contractors,"$3,136,905"
C-392337,02/12/2013,Island Builders,"$4,790,666"
C-391671,"Feb 24, 2017",Island Builders,"$2,263,797"
C-185724,01/13/2015,Bajos LLC,"$3,050,233"
C-651758,2012-09-21,Construcciones PR,"$5,584,457"
C-605851,10/14/2017,Island Builders,"$1,649,394"
C-764681,2017-12-05,Bajos LLC,"$4,514,555"
C-498018,10/01/2014,Servicios Unidos,"$7,032,192"
C-521223,2010-07-15,Global Supply,"$8,285,846"
C-997073,2012-02-07,Marina Holdings,"$1,775,365"
C-114063,06/13/2010,Servicios Unidos,"$196,057"
C-211608,2013-07-06,Island Builders,"$5,111,102"
C-813210,2010-07-13,Servicios Unidos,"$4,279,100"
C-226413,06/13/2010,Universal Contractors,"$8,000,826"
C-762238,01/20/2012,Acme Corp,"$6,350,862"
C-781993,"Jun 16, 2014",Universal Contractors,"$4,180,912"
C-267363,04/11/2016,Acme Corp,"$3,852,746"
C-340801,"Nov 05, 2017",Island Builders,"$6,421,084"
C-957604,2017-12-29,Servicios Unidos,"$2,028,658"
C-615961,"Mar 27, 2010",Servicios Unidos,"$2,459,283"
C-424558,"Aug 30, 2016",Global Supply,"$8,148,704"
C-083593,2013-01-21,Acme Corp,"$5,068,627"
C-973294,2012-07-28,Bajos LLC,"$2,853,812"
C-097331,"Jan 22, 2019",Tech Solutions,"$1,469,037"
C-782179,2016-10-21,Universal Contractors,"$3,347,231"
C-868697,2019-03-31,Island Builders,"$2,879,394"
C-750951,"Mar 12, 2011",Servicios Unidos,"$3,645,712"
C-331906,"Oct 19, 2018",Bajos LLC,"$2,800,673"
C-948415,07/02/2016,Tech Solutions,"$1,544,461"
C-611345,2012-04-14,Bajos LLC,"$760,326"
C-501214,"Feb 10, 2011",Island Builders,"$1,017,061"
C-224248,11/29/2017,Acme Corp,"$2,948,989"
C-125686,"Dec 04, 2016",Acme Corp,"$1,186,965"
C-669930,2018-04-24,Global Supply,"$6,892,979"
C-523672,"Nov 03, 2013",Construcciones PR,"$8,056,324"
C-595452,2014-06-24,Universal Contractors,"$9,742,604"
C-748815,2012-09-09,Marina Holdings,"$608,999"
C-259536,2012-04-22,Bajos LLC,"$5,884,542"
C-073524,"Nov 08, 2013",Global Supply,"$9,622,445"
C-866394,03/11/2010,Acme Corp,"$7,900,393"
C-282322,2012-09-02,Construcciones PR,"$5,928,395"
C-783268,"Jan 20, 2015",Universal Contractors,"$5,085,972"
C-400516,12/01/2018,Marina Holdings,"$138,306"
C-522777,08/05/2013,Servicios Unidos,"$1,334,392"
C-071943,12/30/2014,Marina Holdings,"$1,168,254"
C-633459,04/05/2014,Universal Contractors,"$9,103,331"
C-890476,09/16/2019,Acme Corp,"$4,810,072"
C-590409,"Aug 18, 2011",Servicios Unidos,"$3,224,101"
C-235425,02/14/2010,Island Builders,"$7,919,947"
C-603338,"Aug 16, 2015",Universal Contractors,"$2,136,519"
C-172986,"May 25, 2019",Universal Contractors,"$1,990,266"
C-039819,"Oct 03, 2015",Servicios Unidos,"$3,270,524"
C-325295,2017-12-16,Construcciones PR,"$8,842,894"
C-259163,2018-09-16,Island Builders,"$5,302,502"
C-525820,03/18/2010,Servicios Unidos,"$4,266,575"
C-201212,"Mar 14, 2017",Universal Contractors,"$3,960,921"
C-426154,2012-09-06,Tech Solutions,"$899,452"
C-517407,2014-02-20,Marina Holdings,"$7,147,282"
C-676449,11/19/2012,Marina Holdings,"$9,242,986"
C-883122,2017-12-30,Marina Holdings,"$2,233,482"
C-099861,2012-04-05,Marina Holdings,"$7,916,513"
C-719725,2017-02-04,Island Builders,"$9,504,300"
C-555699,10/21/2016,Construcciones PR,"$1,182,601"
C-253465,04/08/2015,Marina Holdings,"$9,858,208"
C-611064,"Jul 29, 2013",Tech Solutions,"$5,260,144"
C-704170,11/15/2015,Tech Solutions,"$1,731,757"
C-853566,"Apr 17, 2019",Construcciones PR,"$261,323"
C-173938,2019-07-20,Marina Holdings,"$7,296,092"
C-247782,"Oct 13, 2017",Island Builders,"$4,586,587"
C-937511,"Oct 14, 2011",Servicios Unidos,"$4,020,204"
C-567080,"Oct 10, 2016",Bajos LLC,"$7,750,594"
C-972337,2010-01-26,Acme Corp,"$7,327,882"
C-067261,2014-10-25,Construcciones PR,"$2,653,615"
C-813272,01/17/2012,Tech Solutions,"$7,473,063"
C-160486,2017-03-12,Bajos LLC,"$2,632,786"
C-845413,07/30/2016,Servicios Unidos,"$4,273,596"
C-121710,2017-04-09,Marina Holdings,"$7,042,015"
C-279761,02/10/2012,Island Builders,"$1,571,698"
C-409712,03/18/2016,Global Supply,"$376,985"
C-439015,09/24/2011,Marina Holdings,"$5,467,878"
C-801495,02/13/2013,Island Builders,"$5,134,635"
C-981069,11/10/2016,Acme Corp,"$8,308,625"
C-191067,"Jun 25, 2017",Global Supply,"$5,831,682"
C-445142,2011-12-04,Marina Holdings,"$3,580,092"
C-689626,10/01/2015,Tech Solutions,"$1,622,979"
C-957332,2018-09-22,Island Builders,"$2,058,818"
C-900665,2012-12-28,Bajos LLC,"$629,346"
C-712026,2016-09-14,Global Supply,"$3,232,611"
C-421040,"Apr 09, 2012",Tech Solutions,"$3,102,534"
C-765961,06/19/2010,Marina Holdings,"$2,789,429"
C-230257,2018-04-16,Marina Holdings,"$2,669,289"
C-462481,04/21/2011,Island Builders,"$3,741,972"
C-866952,10/27/2018,Global Supply,"$6,277,802"
C-521747,2014-05-23,Construcciones PR,"$6,289,527"
C-807905,2017-11-15,Island Builders,"$1,160,759"
C-722393,"Feb 15, 2017",Bajos LLC,"$9,649,070"
C-626031,2017-07-07,Servicios Unidos,"$9,354,572"
C-501380,06/06/2013,Tech Solutions,"$6,477,285"
C-330208,04/15/2018,Construcciones PR,"$9,975,733"
C-867449,"Jul 07, 2015",Universal Contractors,"$9,106,081"
C-277853,"Jul 10, 2016",Island Builders,"$836,512"
C-882766,2017-06-30,Acme Corp,"$4,899,968"
C-793920,2016-11-07,Bajos LLC,"$7,471,622"
C-007489,"Mar 08, 2012",Bajos LLC,"$1,679,027"
C-633740,07/27/2015,Servicios Unidos,"$6,201,101"
C-018973,"Feb 03, 2017",Acme Corp,"$4,438,308"
C-279736,08/10/2010,Bajos LLC,"$6,120,495"
C-463722,"Jan 05, 2010",Universal Contractors,"$523,321"
C-267763,2012-06-18,Island Builders,"$2,617,087"
C-293217,2013-11-13,Construcciones PR,"$9,817,348"
C-948966,01/02/2015,Island Builders,"$5,282,069"
C-391129,"Apr 08, 2019",Global Supply,"$9,912,619"
C-744183,"Oct 03, 2014",Bajos LLC,"$4,254,918"
C-243116,"May 21, 2013",Universal Contractors,"$7,383,876"
C-935043,"Jul 31, 2019",Servicios Unidos,"$7,699,531"
C-191221,03/04/2016,Servicios Unidos,"$7,282,183"
C-846470,"Nov 26, 2013",Island Builders,"$7,492,880"
C-279172,"Feb 19, 2010",Tech Solutions,"$1,392,352"
C-008269,2019-11-29,Island Builders,"$4,717,793"
C-536100,"Sep 25, 2011",Construcciones PR,"$6,345,293"
C-231582,"May 01, 2010",Servicios Unidos,"$7,063,151"
C-937578,2011-10-21,Servicios Unidos,"$9,524,396"
C-287856,2018-10-28,Servicios Unidos,"$7,557,641"
C-468083,"May 19, 2019",Marina Holdings,"$6,327,996"
C-601321,09/12/2012,Universal Contractors,"$8,968,103"
C-874512,"Sep 16, 2011",Construcciones PR,"$1,223,172"
C-879809,06/05/2017,Global Supply,"$7,922,947"
C-346273,"Jul 09, 2016",Bajos LLC,"$2,349,681"
C-757483,"Sep 10, 2013",Acme Corp,"$5,597,876"
C-542642,2018-04-17,Servicios Unidos,"$3,266,734"
C-337241,06/21/2013,Marina Holdings,"$2,459,570"
C-982131,2018-11-10,Universal Contractors,"$6,578,395"
C-546732,06/24/2019,Servicios Unidos,"$7,394,351"
C-041729,"Nov 05, 2013",Servicios Unidos,"$2,275,148"
C-509157,2018-07-09,Servicios Unidos,"$6,857,917"
C-124315,08/31/2014,Tech Solutions,"$1,030,320"
C-641252,12/15/2011,Tech Solutions,"$7,022,357"
C-720227,02/27/2016,Construcciones PR,"$8,308,628"
C-626162,04/21/2013,Acme Corp,"$989,452"
C-743559,"Jul 08, 2018",Universal Contractors,"$3,644,508"
C-179748,"Jan 22, 2013",Construcciones PR,"$6,001,965"
C-605680,09/29/2013,Bajos LLC,"$3,313,458"
C-520237,2018-05-13,Construcciones PR,"$6,199,080"
C-547411,03/02/2014,Global Supply,"$3,324,479"
C-037698,"Jan 18, 2015",Servicios Unidos,"$119,186"
C-835689,"Jun 22, 2011",Universal Contractors,"$5,195,202"
C-516604,2017-10-27,Global Supply,"$6,364,948"
C-139793,"Jun 05, 2013",Marina Holdings,"$6,554,916"
C-401330,12/17/2016,Universal Contractors,"$1,473,486"
C-031951,12/15/2014,Universal Contractors,"$2,618,514"
C-981796,"Feb 20, 2013",Servicios Unidos,"$785,871"
C-813458,01/19/2012,Construcciones PR,"$4,874,457"
C-405499,"Dec 25, 2012",Global Supply,"$332,736"
C-500238,"Apr 25, 2017",Construcciones PR,"$1,740,806"
C-865650,2019-12-07,Construcciones PR,"$3,102,620"
C-466308,"Mar 02, 2017",Global Supply,"$9,535,730"
C-115035,2013-07-31,Island Builders,"$8,718,721"
C-423132,"Jul 01, 2015",Island Builders,"$6,960,630"
C-862152,"Feb 13, 2013",Tech Solutions,"$9,808,179"
C-042140,"Aug 27, 2017",Marina Holdings,"$7,352,116"
C-182087,09/13/2011,Marina Holdings,"$5,847,561"
C-624523,"Aug 14, 2015",Universal Contractors,"$4,113,500"
C-153495,"Feb 26, 2013",Acme Corp,"$2,722,278"
C-096041,02/18/2010,Tech Solutions,"$4,417,643"
C-263159,2016-06-18,Construcciones PR,"$313,702"
C-256641,2017-10-20,Island Builders,"$7,019,240"
C-139705,06/13/2012,Servicios Unidos,"$1,947,091"
C-262240,"Aug 16, 2012",Construcciones PR,"$7,382,354"
C-372738,"Sep 24, 2011",Island Builders,"$477,907"
C-907977,01/31/2012,Marina Holdings,"$7,518,127"
C-488716,"Apr 06, 2015",Tech Solutions,"$3,457,563"
C-255581,01/10/2012,Tech Solutions,"$3,995,246"
C-051194,"Jul 11, 2012",Construcciones PR,"$9,637,479"
C-437344,09/04/2018,Acme Corp,"$2,865,713"
C-898214,01/19/2014,Bajos LLC,"$803,895"
C-645141,11/18/2019,Acme Corp,"$8,896,884"
C-661175,"Nov 16, 2010",Island Builders,"$8,725,454"
C-182885,2016-11-05,Construcciones PR,"$3,834,109"
C-113211,2019-07-07,Island Builders,"$5,475,630"
C-073675,05/13/2014,Tech Solutions,"$7,701,708"
C-754804,2016-05-09,Tech Solutions,"$973,551"
C-028247,04/13/2013,Bajos LLC,"$2,965,097"
C-759552,"Dec 31, 2018",Acme Corp,"$5,722,669"
C-389826,2015-01-03,Tech Solutions,"$4,668,123"
C-312824,"Apr 22, 2013",Bajos LLC,"$394,566"
C-026431,2015-06-15,Tech Solutions,"$283,302"
C-488650,2018-06-09,Global Supply,"$9,488,711"
C-734162,11/05/2011,Marina Holdings,"$7,771,550"
C-511220,2018-08-25,Tech Solutions,"$709,689"
C-797039,"Aug 02, 2012",Servicios Unidos,"$6,362,989"
C-047148,2015-05-28,Acme Corp,"$3,301,689"
C-177629,05/07/2019,Island Builders,"$3,330,979"
C-421729,2018-09-23,Global Supply,"$7,463,205"
C-669506,"Dec 25, 2010",Island Builders,"$5,555,326"
C-922420,"Mar 25, 2013",Servicios Unidos,"$5,531,669"
C-615287,"Jan 03, 2012",Acme Corp,"$3,208,356"
C-865070,2019-07-17,Acme Corp,"$5,056,906"
C-092689,"Apr 18, 2010",Marina Holdings,"$6,461,860"
C-534093,"Jun 07, 2015",Universal Contractors,"$4,275,690"
C-616362,2017-06-20,Servicios Unidos,"$2,116,603"
C-609832,2011-07-06,Acme Corp,"$2,320,353"
C-192201,"May 15, 2017",Global Supply,"$5,850,526"
C-466029,11/22/2012,Bajos LLC,"$2,585,178"
C-239901,2011-12-11,Servicios Unidos,"$3,918,243"
C-134842,2012-01-14,Global Supply,"$4,885,541"
C-428862,2019-01-21,Servicios Unidos,"$2,092,681"
C-429869,2015-11-05,Marina Holdings,"$4,669,764"
C-857202,06/04/2015,Island Builders,"$4,700,062"
C-450433,"Jul 15, 2017",Island Builders,"$2,389,019"
C-868791,2010-12-02,Tech Solutions,"$4,432,509"
C-143497,2018-09-05,Universal Contractors,"$581,584"
C-923855,03/12/2012,Bajos LLC,"$739,072"
C-401713,05/18/2010,Marina Holdings,"$2,451,637"
C-042547,"May 02, 2018",Global Supply,"$3,581,067"
C-904869,"Jul 12, 2011",Marina Holdings,"$7,210,152"
C-102347,2011-11-05,Servicios Unidos,"$1,061,594"
C-248951,"Aug 08, 2013",Construcciones PR,"$3,593,809"
C-331695,07/07/2014,Bajos LLC,"$3,528,650"
C-495198,"Jul 25, 2012",Global Supply,"$1,501,464"
C-977023,"Jul 27, 2014",Marina Holdings,"$5,590,027"
C-752840,2014-03-27,Bajos LLC,"$3,611,110"
C-158271,2018-04-08,Island Builders,"$3,919,620"
C-634637,09/17/2019,Tech Solutions,"$701,645"
C-631079,03/03/2013,Bajos LLC,"$2,330,772"
C-351288,2019-04-03,Bajos LLC,"$1,287,737"
C-360951,2016-07-23,Servicios Unidos,"$4,656,256"
C-923791,"Apr 04, 2013",Servicios Unidos,"$6,564,406"
C-166902,03/16/2014,Island Builders,"$7,111,288"
C-239922,2017-04-23,Acme Corp,"$6,596,067"
C-975607,2011-07-21,Servicios Unidos,"$8,706,675"
C-679800,2016-06-25,Universal Contractors,"$4,038,504"
C-608674,06/16/2018,Construcciones PR,"$7,574,466"
C-905606,07/14/2017,Construcciones PR,"$232,571"
C-086928,11/22/2015,Universal Contractors,"$3,527,705"
C-997082,08/11/2013,Global Supply,"$2,390,481"
C-633098,07/17/2018,Marina Holdings,"$8,957,488"
C-533285,"Dec 07, 2010",Universal Contractors,"$9,374,420"
C-915180,2014-01-06,Global Supply,"$6,298,901"
C-458538,2016-08-29,Marina Holdings,"$2,508,238"
C-937756,01/06/2018,Global Supply,"$9,109,890"
C-706012,01/31/2019,Bajos LLC,"$7,753,180"
C-034812,2017-06-26,Tech Solutions,"$5,266,845"
C-309487,2019-10-08,Island Builders,"$3,466,011"
C-832934,2016-12-30,Acme Corp,"$4,951,108"
C-607313,"Mar 27, 2017",Marina Holdings,"$2,038,508"
C-376726,"Nov 09, 2016",Construcciones PR,"$3,168,914"
C-421806,09/16/2015,Bajos LLC,"$1,998,474"
C-717188,"Jul 17, 2015",Island Builders,"$3,014,672"
C-288064,11/04/2019,Island Builders,"$9,399,670"
C-231780,2017-06-10,Tech Solutions,"$4,517,682"
C-250289,"Dec 26, 2017",Marina Holdings,"$5,197,154"
C-744280,"Feb 14, 2013",Bajos LLC,"$9,325,127"
C-256405,2012-01-09,Island Builders,"$900,318"
C-799011,2015-06-16,Island Builders,"$8,738,134"
C-112669,"Sep 10, 2018",Global Supply,"$2,154,917"
C-249040,2015-11-04,Marina Holdings,"$544,107"
C-375056,"Apr 21, 2018",Universal Contractors,"$5,307,101"
C-851299,"Mar 13, 2014",Acme Corp,"$1,609,376"
C-045878,04/28/2013,Island Builders,"$5,960,790"
C-276940,"Oct 20, 2010",Tech Solutions,"$476,798"
C-376031,2013-02-16,Acme Corp,"$2,400,697"
C-022674,2018-01-29,Acme Corp,"$7,587,837"
C-801576,2014-04-27,Construcciones PR,"$3,009,168"
C-757074,2012-02-25,Island Builders,"$6,813,038"
C-705003,2011-09-21,Servicios Unidos,"$1,810,873"
C-794120,2011-09-14,Servicios Unidos,"$2,094,802"
C-446130,"Aug 22, 2011",Global Supply,"$4,403,776"
C-096074,"Apr 12, 2010",Island Builders,"$1,958,837"
C-237838,2012-04-23,Universal Contractors,"$385,553"
C-014852,02/19/2017,Servicios Unidos,"$8,634,094"
C-186835,10/12/2013,Tech Solutions,"$9,772,170"
C-612588,"Oct 06, 2012",Marina Holdings,"$6,891,659"
C-284585,2014-01-17,Servicios Unidos,"$2,972,485"
C-551895,01/17/2019,Universal Contractors,"$6,532,784"
C-374233,2012-02-18,Universal Contractors,"$8,144,828"
C-774558,"Jan 18, 2014",Universal Contractors,"$9,397,295"
C-785084,07/17/2018,Marina Holdings,"$4,132,030"
C-845918,02/19/2016,Bajos LLC,"$7,267,808"
C-207289,09/15/2017,Universal Contractors,"$4,474,620"
C-828224,02/25/2015,Acme Corp,"$8,505,890"
C-892081,"Jul 19, 2018",Island Builders,"$6,441,500"
C-428412,2010-09-17,Servicios Unidos,"$8,413,022"
C-032354,2019-10-10,Marina Holdings,"$9,337,782"
C-944117,"Mar 24, 2012",Global Supply,"$1,296,843"
C-757672,2013-05-08,Global Supply,"$1,842,752"
C-280902,04/08/2018,Universal Contractors,"$7,337,064"
C-473587,09/03/2017,Acme Corp,"$5,583,288"
C-936295,2014-08-18,Servicios Unidos,"$8,236,395"
C-444210,"Dec 20, 2018",Island Builders,"$6,147,511"
C-083596,2011-12-30,Marina Holdings,"$1,928,902"
C-683673,"Mar 21, 2016",Global Supply,"$2,570,144"
C-669959,"Sep 22, 2014",Marina Holdings,"$44,399"
C-937275,"Oct 10, 2019",Construcciones PR,"$9,843,576"
C-816753,2010-11-06,Acme Corp,"$8,694,326"
C-223373,2012-06-15,Universal Contractors,"$2,818,632"
C-231212,2018-05-16,Bajos LLC,"$8,107,808"
C-683053,2018-11-28,Tech Solutions,"$3,577,641"
C-469123,01/26/2012,Universal Contractors,"$5,773,928"
C-892870,12/25/2018,Tech Solutions,"$8,468,413"
C-086341,"Mar 20, 2016",Tech Solutions,"$1,844,351"
C-007763,11/02/2015,Universal Contractors,"$6,036,758"
C-874328,09/06/2011,Global Supply,"$6,081,738"
C-569072,03/13/2013,Servicios Unidos,"$5,342,509"
C-552906,"Jun 06, 2017",Marina Holdings,"$168,557"
C-589812,"Oct 11, 2018",Universal Contractors,"$9,152,657"
C-058477,05/26/2017,Construcciones PR,"$9,557,257"
C-702522,2014-06-23,Tech Solutions,"$2,376,262"
C-287550,2018-11-23,Island Builders,"$1,932,892"
C-510921,2016-04-06,Global Supply,"$8,249,805"
C-396832,12/11/2010,Servicios Unidos,"$9,673,167"
C-181088,"Mar 20, 2013",Universal Contractors,"$1,874,632"
C-800147,2019-05-31,Bajos LLC,"$8,530,395"
C-362164,11/30/2018,Construcciones PR,"$5,825,275"
C-236890,"Jan 19, 2013",Island Builders,"$1,173,731"
C-897652,06/07/2011,Acme Corp,"$7,334,246"
C-133271,"Oct 22, 2010",Global Supply,"$9,267,188"
C-448520,"May 03, 2010",Tech Solutions,"$3,840,351"
C-539185,2015-03-16,Servicios Unidos,"$95,631"
C-100560,2015-05-27,Marina Holdings,"$2,920,771"
C-346904,2017-05-24,Marina Holdings,"$9,797,107"
C-996209,2019-06-29,Tech Solutions,"$2,737,876"
C-300007,2015-07-30,Global Supply,"$2,818,388"
C-417852,03/19/2018,Acme Corp,"$9,579,176"
C-741491,"Oct 16, 2013",Servicios Unidos,"$9,536,047"
C-526349,"Nov 01, 2015",Acme Corp,"$3,960,569"
C-546826,2018-02-25,Bajos LLC,"$6,775,632"
C-689132,11/28/2010,Global Supply,"$2,385,501"
C-683689,"Aug 30, 2018",Island Builders,"$1,953,847"
C-247639,"Jun 07, 2011",Island Builders,"$9,244,817"
C-885709,2014-12-26,Universal Contractors,"$9,453,777"
C-838312,2019-09-29,Construcciones PR,"$2,737,316"
C-595814,2015-07-09,Marina Holdings,"$8,900,421"
C-537642,2014-01-04,Island Builders,"$5,021,138"
C-534256,11/02/2018,Servicios Unidos,"$1,367,799"
C-200983,"Dec 13, 2010",Servicios Unidos,"$3,406,844"
C-964446,04/13/2016,Island Builders,"$9,866,652"
C-417420,2019-04-01,Construcciones PR,"$1,268,505"
C-684034,2015-05-02,Servicios Unidos,"$8,311,558"
